#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        3619       -0.44   -0.460315  0.00208773
        3620       -0.52   -0.460331  0.00208722
        3621       -0.28   -0.460282  0.00208724
        3622       -0.36   -0.460254  0.00208685
        3623       -0.52    -0.46027  0.00208634
        3624       -0.76   -0.460353   0.0020874
        3625       -0.52    -0.46037  0.00208689
        3626       -0.52   -0.460386  0.00208638
        3627        -0.6   -0.460425  0.00208616
        3628       -0.44   -0.460419  0.00208559
        3629       -0.52   -0.460435  0.00208508
        3630       -0.44    -0.46043  0.00208451
        3631       -0.52   -0.460446    0.002084
        3632       -0.44   -0.460441  0.00208344
        3633       -0.52   -0.460457  0.00208293
        3634       -0.52   -0.460473  0.00208242
        3635       -0.36   -0.460446  0.00208203
        3636       -0.12   -0.460352  0.00208356
        3637       -0.44   -0.460346    0.002083
        3638       -0.52   -0.460363  0.00208249
        3639       -0.52   -0.460379  0.00208198
        3640       -0.52   -0.460396  0.00208147
        3641        -0.6   -0.460434  0.00208125
        3642       -0.28   -0.460384  0.00208127
        3643       -0.44   -0.460379  0.00208071
        3644        -0.6   -0.460417  0.00208049
        3645        -0.6   -0.460455  0.00208027
        3646       -0.52   -0.460472  0.00207976
        3647        -0.6    -0.46051  0.00207955
        3648       -0.28   -0.460461  0.00207956
        3649       -0.44   -0.460455    0.002079
        3650       -0.36   -0.460427  0.00207862
        3651       -0.36     -0.4604  0.00207823
        3652       -0.36   -0.460372  0.00207784
        3653       -0.52   -0.460389  0.00207734
        3654        -0.2   -0.460317  0.00207799
        3655       -0.36    -0.46029   0.0020776
        3656       -0.44   -0.460284  0.00207704
        3657       -0.52   -0.460301  0.00207654
        3658       -0.28   -0.460252  0.00207655
        3659       -0.36   -0.460224  0.00207617
        3660       -0.36   -0.460197  0.00207578
        3661       -0.28   -0.460148   0.0020758
        3662        -0.6   -0.460186  0.00207558
        3663        -0.6   -0.460224  0.00207537
        3664       -0.28   -0.460175  0.00207538
        3665       -0.36   -0.460147    0.002075
        3666       -0.44   -0.460142  0.00207444
        3667       -0.44   -0.460136  0.00207388
        3668        -0.2   -0.460065  0.00207453
        3669       -0.36   -0.460038  0.00207414
        3670        -0.6   -0.460076  0.00207393
        3671       -0.52   -0.460093  0.00207342
        3672       -0.36   -0.460065  0.00207304
        3673        -0.6   -0.460103  0.00207282
        3674       -0.52    -0.46012  0.00207232
        3675       -0.44   -0.460114  0.00207177
        3676        -0.6   -0.460152  0.00207155
        3677       -0.68   -0.460212  0.00207185
        3678       -0.52   -0.460228  0.00207135
        3679       -0.68   -0.460288  0.00207165
        3680       -0.44   -0.460283   0.0020711
        3681       -0.68   -0.460342  0.00207139
        3682       -0.44   -0.460337  0.00207084
        3683       -0.52   -0.460353  0.00207034
        3684       -0.52   -0.460369  0.00206984
        3685       -0.36   -0.460342  0.00206946
        3686       -0.36   -0.460315  0.00206908
        3687       -0.52   -0.460331  0.00206858
        3688       -0.68    -0.46039  0.00206887
        3689       -0.52   -0.460407  0.00206838
        3690       -0.68   -0.460466  0.00206867
        3691        -0.6   -0.460504  0.00206846
        3692       -0.68   -0.460563  0.00206875
        3693        -0.6   -0.460601  0.00206854
        3694        -0.6   -0.460639  0.00206832
        3695       -0.52   -0.460655  0.00206782
        3696       -0.52   -0.460671  0.00206733
        3697       -0.52   -0.460687  0.00206683
        3698       -0.68   -0.460746  0.00206712
        3699       -0.36   -0.460719  0.00206674
        3700       -0.44   -0.460714  0.00206619
        3701        -0.2   -0.460643  0.00206683
        3702       -0.44   -0.460637  0.00206628
        3703       -0.44   -0.460632  0.00206573
        3704       -0.76   -0.460713  0.00206675
        3705       -0.44   -0.460707   0.0020662
        3706       -0.44   -0.460702  0.00206565
        3707       -0.52   -0.460718  0.00206516
        3708       -0.68   -0.460777  0.00206545
        3709       -0.44   -0.460771   0.0020649
        3710       -0.36   -0.460744  0.00206452
        3711       -0.68   -0.460803  0.00206481
        3712       -0.68   -0.460862   0.0020651
        3713       -0.76   -0.460943  0.00206611
        3714       -0.28   -0.460894  0.00206613
        3715       -0.36   -0.460867  0.00206575
        3716       -0.36    -0.46084  0.00206537
        3717       -0.44   -0.460834  0.00206483
        3718       -0.68   -0.460893  0.00206511
        3719       -0.44   -0.460887  0.00206456
        3720       -0.36    -0.46086  0.00206419
        3721       -0.28   -0.460812  0.00206421
        3722       -0.52   -0.460828  0.00206371
        3723       -0.44   -0.460822  0.00206317
        3724       -0.44   -0.460816  0.00206262
        3725       -0.36   -0.460789  0.00206224
        3726        -0.6   -0.460827  0.00206203
        3727       -0.52   -0.460843  0.00206154
        3728        -0.6    -0.46088  0.00206132
        3729       -0.28   -0.460831  0.00206134
        3730       -0.44   -0.460826  0.00206079
        3731        -0.6   -0.460863  0.00206058
        3732        -0.6     -0.4609  0.00206036
        3733       -0.44   -0.460895  0.00205982
        3734       -0.28   -0.460846  0.00205984
        3735       -0.12   -0.460755  0.00206131
        3736       -0.36   -0.460728  0.00206093
        3737       -0.44   -0.460723  0.00206039
        3738       -0.52   -0.460738   0.0020599
        3739       -0.28    -0.46069  0.00205991
        3740       -0.44   -0.460684  0.00205937
        3741       -0.36   -0.460658  0.00205899
        3742       -0.44   -0.460652  0.00205845
        3743       -0.28   -0.460604  0.00205847
        3744       -0.44   -0.460598  0.00205793
        3745       -0.52   -0.460614  0.00205744
        3746       -0.44   -0.460609   0.0020569
        3747       -0.44   -0.460603  0.00205635
        3748       -0.36   -0.460576  0.00205598
        3749       -0.36   -0.460549  0.00205561
        3750       -0.52   -0.460565  0.00205512
        3751       -0.52   -0.460581  0.00205463
        3752       -0.44   -0.460576  0.00205409
        3753       -0.28   -0.460528  0.00205411
        3754       -0.44   -0.460522  0.00205357
        3755       -0.52   -0.460538  0.00205308
        3756       -0.68   -0.460596  0.00205337
        3757       -0.44   -0.460591  0.00205283
        3758       -0.28   -0.460543  0.00205284
        3759       -0.52   -0.460559  0.00205236
        3760       -0.52   -0.460574  0.00205187
        3761       -0.44   -0.460569  0.00205134
        3762       -0.36   -0.460542  0.00205096
        3763       -0.36   -0.460516  0.00205059
        3764        -0.6   -0.460553  0.00205038
        3765        -0.6    -0.46059  0.00205017
        3766       -0.44   -0.460584  0.00204964
        3767        -0.6   -0.460621  0.00204943
        3768       -0.52   -0.460637  0.00204894
        3769       -0.52   -0.460653  0.00204846
        3770       -0.52   -0.460668  0.00204798
        3771       -0.68   -0.460727  0.00204826
        3772       -0.84   -0.460827  0.00205018
        3773       -0.52   -0.460843   0.0020497
        3774       -0.44   -0.460837  0.00204916
        3775        -0.2   -0.460768  0.00204979
        3776       -0.36   -0.460742  0.00204942
        3777       -0.44   -0.460736  0.00204888
        3778       -0.28   -0.460688   0.0020489
        3779       -0.28    -0.46064  0.00204891
        3780       -0.52   -0.460656  0.00204843
        3781       -0.52   -0.460672  0.00204795
        3782       -0.52   -0.460687  0.00204747
        3783       -0.36   -0.460661   0.0020471
        3784       -0.36   -0.460634  0.00204673
        3785       -0.44   -0.460629   0.0020462
        3786       -0.36   -0.460602  0.00204583
        3787       -0.68    -0.46066  0.00204611
        3788       -0.36   -0.460634  0.00204574
        3789       -0.52   -0.460649  0.00204526
        3790       -0.36   -0.460623   0.0020449
        3791       -0.52   -0.460638  0.00204442
        3792       -0.36   -0.460612  0.00204405
        3793       -0.68    -0.46067  0.00204433
        3794       -0.68   -0.460727  0.00204461
        3795        -0.6   -0.460764   0.0020444
        3796       -0.52    -0.46078  0.00204392
        3797       -0.44   -0.460774  0.00204339
        3798        -0.6   -0.460811  0.00204318
        3799       -0.52   -0.460827   0.0020427
        3800       -0.84   -0.460926   0.0020446
        3801        -0.6   -0.460963  0.00204439
        3802       -0.52   -0.460978  0.00204391
        3803        -0.6   -0.461015   0.0020437
        3804       -0.36   -0.460988  0.00204333
        3805       -0.28   -0.460941  0.00204335
        3806       -0.28   -0.460893  0.00204337
        3807       -0.36   -0.460867    0.002043
        3808        -0.6   -0.460903  0.00204279
        3809       -0.52   -0.460919  0.00204231
        3810       -0.52   -0.460934  0.00204184
        3811       -0.52    -0.46095  0.00204136
        3812       -0.52   -0.460965  0.00204088
        3813       -0.44    -0.46096  0.00204036
        3814       -0.44   -0.460954  0.00203983
        3815        -0.6   -0.460991  0.00203962
        3816        -0.6   -0.461027  0.00203941
        3817       -0.44   -0.461022  0.00203888
        3818        -0.6   -0.461058  0.00203867
        3819       -0.28   -0.461011  0.00203869
        3820       -0.44   -0.461005  0.00203817
        3821       -0.36   -0.460979   0.0020378
        3822       -0.52   -0.460994  0.00203733
        3823       -0.44   -0.460989   0.0020368
        3824       -0.52   -0.461004  0.00203633
        3825        -0.6   -0.461041  0.00203612
        3826       -0.44   -0.461035   0.0020356
        3827        -0.6   -0.461071  0.00203539
        3828        -0.6   -0.461108  0.00203518
        3829       -0.44   -0.461102  0.00203466
        3830       -0.28   -0.461055  0.00203467
        3831       -0.28   -0.461008  0.00203469
        3832       -0.44   -0.461002  0.00203417
        3833       -0.52   -0.461017   0.0020337
        3834        -0.6   -0.461054  0.00203349
        3835       -0.36   -0.461027  0.00203313
        3836        -0.2   -0.460959  0.00203374
        3837       -0.12    -0.46087  0.00203515
        3838       -0.36   -0.460844  0.00203479
        3839       -0.68   -0.460901  0.00203506
        3840       -0.36   -0.460875   0.0020347
        3841        -0.6   -0.460911  0.00203449
        3842       -0.44   -0.460906  0.00203397
        3843        -0.6   -0.460942  0.00203376
        3844       -0.44   -0.460937  0.00203324
        3845       -0.36    -0.46091  0.00203288
        3846       -0.44   -0.460905  0.00203236
        3847       -0.36   -0.460879    0.002032
        3848       -0.36   -0.460852  0.00203164
        3849        -0.6   -0.460889  0.00203143
        3850        -0.6   -0.460925  0.00203123
        3851        -0.6   -0.460961  0.00203102
        3852       -0.52   -0.460976  0.00203055
        3853       -0.28   -0.460929  0.00203057
        3854       -0.28   -0.460882  0.00203058
        3855       -0.36   -0.460856  0.00203023
        3856       -0.44   -0.460851  0.00202971
        3857       -0.36   -0.460824  0.00202935
        3858       -0.44   -0.460819  0.00202883
        3859       -0.44   -0.460814  0.00202831
        3860       -0.36   -0.460788  0.00202795
        3861       -0.52   -0.460803  0.00202749
        3862       -0.36   -0.460777  0.00202713
        3863       -0.52   -0.460792  0.00202666
        3864       -0.52   -0.460807   0.0020262
        3865       -0.36   -0.460781  0.00202584
        3866       -0.44   -0.460776  0.00202532
        3867       -0.44   -0.460771  0.00202481
        3868       -0.36   -0.460745  0.00202445
        3869       -0.28   -0.460698  0.00202447
        3870       -0.52   -0.460713    0.002024
        3871       -0.44   -0.460708  0.00202348
        3872       -0.44   -0.460702  0.00202297
